playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8477948,2020,Travis Sanheim,PHI,D,other,55,2041.0,45.0,12.15,0.5,0.42,0.53,0.56,0.51,0.54,106.0,3.87,0.35,0.25,1.09,0.12,1.66,1.54,0.34,0.35,0.34,0.0,1.0,4.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,1.0,0.07,0.0,0.28,0.0,0.0,0.0,6.0,5.0,5.0,2.0,0.06,0.0,0.28,0.13,0.13,0.13,45.0,8.0,9.0,1.0,27.0,11.0,4.0,11.0,19.0,0.0,0.0,3501.0,0.0,0.0,0.0,5.0,26.64,5.8,5.72,5.8,5.72,26.0,10.0,12.0,48.0,6.0,2.0,0.0,21.0,7.0,8.0,0.82,0.8,4.18,3.0,1.0,2.0,48.0,36.0,36.0,0.45,0.62,0.62,5.63,5.63,5.59,25.07,5.75,5.49,5.75,5.49,26.0,8.0,9.0,43.0,7.0,0.0,0.0,22.0,3.0,9.0,0.66,0.43,4.66,2.0,1.0,4.0,43.0,34.0,34.0,0.6,0.0,0.0,6.35,6.35,6.04,7.57,10.25,97.0,76.0,0.07,0.0,3.0,0.0,2.0,0.0
8477948,2020,Travis Sanheim,PHI,D,all,55,72204.0,1595.0,23.38,0.48,0.49,0.51,0.53,0.51,0.52,131.0,94.48,5.7,5.98,23.95,3.07,54.7,41.61,5.62,5.67,5.59,5.0,7.0,99.0,36.0,60.0,195.0,14.0,2.0,7.0,0.0,25.0,6.0,48.0,47.0,97.0,133.0,10.0,23.0,0.0,48.0,17.0,40.0,117.0,12.0,6.0,2.55,1.4,1.74,0.0,0.0,2.0,189.91,135.0,132.09,35.0,1.26,1.0,0.89,6.08,6.06,6.0,1595.0,145.0,219.0,250.0,981.0,252.0,234.0,231.0,878.0,0.0,0.0,129446.0,23.0,23.0,10.0,73.0,587.25,50.38,49.23,50.12,48.98,584.0,231.0,258.0,1073.0,42.0,43.0,4.0,621.0,148.0,46.0,17.28,18.14,14.96,11.0,13.0,18.0,1051.7,815.0,803.0,8.14,7.82,7.62,50.91,50.74,49.97,570.21,54.11,52.39,54.65,52.91,591.0,193.0,250.0,1034.0,78.0,42.0,11.0,587.0,138.0,59.0,16.32,17.1,20.69,27.0,25.0,26.0,1051.43,784.0,793.04,8.91,9.67,9.69,53.33,53.81,52.86,96.87,100.3,2003.0,1780.0,0.0,0.0,0.0,0.0,0.0,0.0
8477948,2020,Travis Sanheim,PHI,D,5on5,55,61754.0,1334.0,23.38,0.53,0.49,0.54,0.51,0.54,0.51,123.0,81.13,4.23,5.02,21.07,2.69,48.55,35.44,4.15,4.19,4.12,5.0,6.0,83.0,34.0,58.0,175.0,12.0,1.0,7.0,0.0,23.0,6.0,40.0,40.0,82.0,116.0,7.0,17.0,0.0,40.0,12.0,32.0,104.0,10.0,3.0,2.31,1.14,0.77,0.0,0.0,1.0,169.92,117.0,114.09,28.0,1.01,1.0,0.61,4.63,4.62,4.55,1334.0,123.0,154.0,235.0,822.0,229.0,190.0,183.0,732.0,0.0,0.0,102696.0,17.0,21.0,9.0,55.0,512.53,40.61,39.56,40.35,39.31,508.0,204.0,235.0,947.0,33.0,41.0,4.0,550.0,129.0,33.0,15.39,15.79,9.43,8.0,12.0,13.0,925.7,712.0,700.0,6.89,7.2,7.0,40.51,40.35,39.65,448.27,36.24,35.26,36.79,35.79,467.0,151.0,197.0,815.0,54.0,30.0,8.0,475.0,110.0,33.0,13.64,13.35,9.25,22.0,19.0,13.0,832.43,618.0,627.04,6.12,6.8,6.93,35.46,35.92,35.53,62.34,63.77,1457.0,1392.0,5.07,0.36,89.0,13.0,72.0,12.0
8477948,2020,Travis Sanheim,PHI,D,4on5,55,6661.0,160.0,20.28,0.16,0.1,0.18,0.16,0.22,0.17,147.0,2.77,0.2,0.15,0.39,0.07,0.96,2.22,0.2,0.2,0.2,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,5.0,1.0,5.0,3.0,1.0,0.0,0.09,0.12,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,0.04,0.0,0.0,0.24,0.24,0.24,160.0,4.0,53.0,11.0,92.0,8.0,33.0,29.0,90.0,0.0,0.0,8865.0,0.0,0.0,0.0,0.0,23.17,1.94,1.94,1.94,1.94,25.0,8.0,2.0,35.0,1.0,0.0,0.0,25.0,6.0,2.0,0.72,0.79,0.44,0.0,0.0,1.0,35.0,33.0,33.0,0.28,0.0,0.0,2.22,2.22,2.21,85.44,10.23,9.82,10.23,9.82,86.0,31.0,39.0,156.0,15.0,9.0,2.0,82.0,22.0,13.0,1.69,2.95,5.58,2.0,5.0,8.0,156.0,117.0,117.0,2.02,1.91,1.8,10.44,10.44,10.21,2.18,19.5,43.0,224.0,0.16,0.0,4.0,0.0,3.0,0.0
8477948,2020,Travis Sanheim,PHI,D,5on4,55,1748.0,56.0,15.73,0.59,0.87,0.77,0.87,0.77,0.86,122.0,3.59,0.43,0.33,0.77,0.1,2.33,1.04,0.43,0.43,0.43,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,5.0,2.0,4.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.06,0.0,0.37,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.08,0.0,0.0,0.51,0.51,0.51,56.0,10.0,3.0,3.0,40.0,4.0,7.0,8.0,37.0,0.0,0.0,10107.0,4.0,2.0,1.0,8.0,19.31,1.08,1.06,1.08,1.06,18.0,9.0,7.0,34.0,1.0,0.0,0.0,23.0,2.0,2.0,0.33,0.17,0.59,0.0,0.0,1.0,34.0,27.0,27.0,0.39,0.0,0.0,1.47,1.47,1.45,6.08,0.77,0.74,0.77,0.74,6.0,2.0,2.0,10.0,1.0,1.0,1.0,4.0,2.0,2.0,0.11,0.22,0.44,0.0,0.0,1.0,10.0,8.0,8.0,0.06,0.21,0.21,0.62,0.62,0.62,16.43,2.55,279.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,2020,Ilya Lyubushkin,ARI,D,other,42,559.0,9.0,-1.67,0.34,0.34,0.38,0.32,0.4,0.31,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,7.0,0.0,0.0,2199.0,0.0,0.0,0.0,0.0,2.81,0.15,0.15,0.15,0.15,4.0,0.0,2.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,0.06,0.0,0.0,0.21,0.21,0.21,4.04,0.3,0.29,0.3,0.29,5.0,1.0,4.0,10.0,1.0,0.0,0.0,5.0,1.0,0.0,0.16,0.14,0.0,1.0,0.0,0.0,10.0,6.0,6.0,0.08,0.0,0.0,0.38,0.38,0.37,5.14,9.99,34.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,2020,Ilya Lyubushkin,ARI,D,all,42,39527.0,897.0,2.0,0.45,0.47,0.46,0.49,0.46,0.49,222.0,34.76,0.94,1.83,9.55,1.19,20.46,17.02,0.91,0.95,0.92,1.0,0.0,36.0,15.0,21.0,72.0,2.0,1.0,4.0,1.0,6.0,0.0,16.0,24.0,35.0,50.0,5.0,10.0,0.0,103.0,8.0,13.0,51.0,0.0,0.0,0.94,0.0,0.0,1.0,0.0,0.0,72.37,51.0,51.32,6.0,0.36,0.72,0.17,1.13,1.14,1.11,897.0,80.0,82.0,153.0,582.0,128.0,115.0,97.0,557.0,0.0,0.0,113170.0,10.0,10.0,5.0,72.0,282.32,19.55,19.06,19.63,19.14,272.0,125.0,127.0,524.0,16.0,22.0,2.0,327.0,53.0,17.0,8.81,6.29,4.45,7.0,6.0,3.0,520.4,397.0,396.36,3.79,3.59,3.47,19.86,19.92,19.65,330.08,24.13,23.59,24.5,23.94,346.0,118.0,150.0,614.0,29.0,17.0,2.0,382.0,66.0,16.0,11.52,8.28,4.33,15.0,11.0,3.0,627.64,464.0,471.36,4.47,3.15,3.15,25.45,25.81,25.46,85.16,96.06,1644.0,1712.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,2020,Ilya Lyubushkin,ARI,D,5on5,42,38666.0,869.0,2.0,0.45,0.5,0.46,0.5,0.46,0.5,177.0,34.76,0.94,1.83,9.55,1.19,20.46,17.02,0.91,0.95,0.92,1.0,0.0,36.0,15.0,21.0,72.0,2.0,1.0,4.0,1.0,6.0,0.0,16.0,24.0,35.0,50.0,5.0,10.0,0.0,100.0,8.0,13.0,51.0,0.0,0.0,0.94,0.0,0.0,1.0,0.0,0.0,72.37,51.0,51.32,6.0,0.36,0.72,0.17,1.13,1.14,1.11,869.0,77.0,77.0,153.0,562.0,123.0,110.0,96.0,540.0,0.0,0.0,85308.0,10.0,10.0,5.0,71.0,279.51,19.4,18.91,19.47,18.99,268.0,125.0,125.0,518.0,16.0,22.0,2.0,323.0,53.0,17.0,8.66,6.29,4.45,7.0,6.0,3.0,514.4,393.0,392.36,3.73,3.59,3.47,19.65,19.71,19.45,322.35,23.51,22.97,23.87,23.32,337.0,116.0,144.0,597.0,28.0,17.0,2.0,374.0,64.0,15.0,11.33,8.04,4.13,14.0,11.0,3.0,610.64,453.0,460.36,4.31,3.15,3.15,24.66,25.02,24.68,54.04,54.07,1233.0,1246.0,2.38,0.11,60.0,8.0,52.0,6.0
8480950,2020,Ilya Lyubushkin,ARI,D,4on5,42,256.0,16.0,-0.38,0.0,0.07,0.0,0.07,0.0,0.08,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,12.0,2.0,3.0,1.0,10.0,0.0,0.0,3631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.33,0.32,0.33,0.32,4.0,1.0,2.0,7.0,0.0,0.0,0.0,3.0,1.0,1.0,0.04,0.09,0.2,0.0,0.0,0.0,7.0,5.0,5.0,0.08,0.0,0.0,0.41,0.41,0.4,0.55,7.3,9.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,2020,Ilya Lyubushkin,ARI,D,5on4,42,46.0,3.0,-0.45,0.0,0.86,0.0,0.81,0.0,0.79,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.19,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8470144,2020,Frans Nielsen,DET,C,other,29,517.0,11.0,-0.46,0.25,0.49,0.36,0.49,0.5,0.48,81.0,0.88,0.12,0.08,0.13,0.02,0.38,0.27,0.12,0.12,0.12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,0.14,0.14,0.14,11.0,1.0,3.0,1.0,6.0,2.0,2.0,1.0,6.0,2.0,0.0,1839.0,0.0,2.0,1.0,0.0,2.25,0.18,0.18,0.18,0.18,2.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.05,0.12,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.04,0.0,0.0,0.22,0.22,0.22,2.1,0.52,0.48,0.52,0.48,2.0,1.0,4.0,7.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.23,0.29,0.0,0.0,0.0,7.0,3.0,3.0,0.07,0.29,0.29,0.3,0.3,0.29,4.23,4.32,36.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8470144,2020,Frans Nielsen,DET,C,all,29,21035.0,496.0,3.81,0.37,0.48,0.4,0.49,0.41,0.49,284.0,25.6,2.5,1.78,5.52,0.81,13.21,10.18,2.38,2.54,2.42,3.0,2.0,24.0,10.0,3.0,37.0,6.0,1.0,4.0,0.0,3.0,1.0,10.0,15.0,23.0,33.0,0.0,0.0,20.0,23.0,7.0,4.0,23.0,7.0,4.0,0.77,0.85,0.87,0.0,1.0,0.0,37.04,34.0,34.2,2.0,0.38,1.25,0.56,2.32,2.36,2.34,496.0,53.0,67.0,62.0,314.0,56.0,77.0,67.0,296.0,20.0,19.0,84605.0,0.0,8.0,4.0,12.0,132.57,10.41,9.86,10.57,9.97,146.0,33.0,42.0,221.0,9.0,9.0,1.0,141.0,28.0,10.0,3.86,3.9,2.65,4.0,3.0,2.0,219.2,179.0,178.65,1.72,2.29,2.29,9.85,9.88,9.76,185.43,17.57,16.85,17.67,16.95,189.0,66.0,81.0,336.0,17.0,16.0,3.0,199.0,34.0,22.0,5.43,4.14,8.0,5.0,5.0,7.0,338.55,255.0,255.95,2.83,5.25,5.25,15.15,15.21,14.72,55.97,59.57,1170.0,1220.0,0.0,0.0,0.0,0.0,0.0,0.0
8470144,2020,Frans Nielsen,DET,C,5on5,29,17661.0,400.0,3.81,0.49,0.49,0.44,0.48,0.46,0.48,276.0,24.08,2.37,1.68,5.29,0.78,12.62,9.26,2.25,2.41,2.29,3.0,2.0,23.0,9.0,2.0,34.0,6.0,1.0,4.0,0.0,3.0,1.0,9.0,14.0,22.0,31.0,0.0,0.0,17.0,23.0,5.0,4.0,22.0,6.0,4.0,0.77,0.73,0.87,0.0,1.0,0.0,34.04,32.0,32.2,2.0,0.36,1.25,0.56,2.17,2.2,2.18,400.0,47.0,37.0,55.0,261.0,51.0,59.0,56.0,234.0,17.0,18.0,68655.0,0.0,4.0,2.0,8.0,126.07,10.11,9.55,10.27,9.67,138.0,32.0,40.0,210.0,9.0,9.0,1.0,133.0,27.0,10.0,3.68,3.78,2.65,4.0,3.0,2.0,208.2,170.0,169.65,1.64,2.29,2.29,9.46,9.5,9.37,143.54,10.58,10.42,10.68,10.51,141.0,57.0,66.0,264.0,12.0,8.0,0.0,161.0,26.0,11.0,4.44,3.28,2.87,5.0,5.0,2.0,266.55,198.0,198.95,1.85,1.4,1.74,10.69,10.76,10.64,37.6,39.08,907.0,992.0,0.69,0.43,17.0,15.0,16.0,13.0
8470144,2020,Frans Nielsen,DET,C,4on5,29,2679.0,74.0,3.46,0.02,0.06,0.09,0.11,0.09,0.15,84.0,0.64,0.01,0.02,0.1,0.01,0.21,0.65,0.01,0.01,0.01,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,74.0,2.0,27.0,4.0,41.0,2.0,16.0,9.0,47.0,1.0,0.0,4160.0,0.0,0.0,0.0,0.0,3.58,0.12,0.12,0.12,0.12,5.0,0.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.03,0.0,0.0,0.15,0.15,0.15,38.23,6.38,5.88,6.38,5.88,44.0,8.0,11.0,63.0,5.0,7.0,3.0,36.0,6.0,10.0,0.9,0.63,4.84,0.0,0.0,5.0,63.0,52.0,52.0,0.84,3.56,3.22,4.0,4.0,3.64,0.57,8.59,14.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0
8470144,2020,Frans Nielsen,DET,C,5on4,29,178.0,11.0,0.99,1.0,0.79,1.0,0.89,1.0,0.87,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,2.0,6.0,1.0,0.0,1.0,9.0,0.0,0.0,4108.0,0.0,0.0,0.0,1.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08,1.33,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8475163,2020,Alex Chiasson,EDM,R,other,45,805.0,15.0,2.32,0.99,0.51,0.97,0.38,0.97,0.39,82.0,2.46,0.53,0.3,0.3,0.07,1.3,0.51,0.43,0.53,0.43,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.05,0.14,0.34,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.08,0.0,0.0,0.6,0.6,0.5,15.0,5.0,0.0,0.0,10.0,3.0,0.0,5.0,7.0,0.0,0.0,1774.0,0.0,0.0,0.0,0.0,20.68,2.5,2.23,2.5,2.23,22.0,6.0,10.0,38.0,3.0,2.0,0.0,16.0,11.0,1.0,0.54,1.63,0.34,0.0,3.0,0.0,38.0,28.0,28.0,0.51,0.17,0.17,2.84,2.84,2.56,0.62,0.02,0.02,0.02,0.02,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,3.78,3.56,22.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
8475163,2020,Alex Chiasson,EDM,R,all,45,33707.0,682.0,9.87,0.66,0.51,0.58,0.46,0.59,0.47,369.0,66.04,10.05,5.85,12.9,2.0,33.33,20.87,9.57,10.05,9.58,3.0,4.0,65.0,20.0,14.0,99.0,16.0,9.0,5.0,0.0,16.0,3.0,29.0,23.0,56.0,76.0,6.0,21.0,2.0,40.0,13.0,10.0,38.0,33.0,14.0,1.21,3.87,4.97,1.0,3.0,5.0,99.59,85.0,84.92,6.0,1.42,1.8,1.62,9.85,9.84,9.46,682.0,147.0,48.0,73.0,414.0,91.0,92.0,95.0,404.0,2.0,3.0,128778.0,21.0,12.0,3.0,7.0,336.48,35.85,34.16,35.97,34.28,343.0,117.0,158.0,618.0,39.0,22.0,5.0,303.0,126.0,31.0,8.27,14.71,12.87,7.0,16.0,16.0,622.46,460.0,462.14,6.02,5.03,5.03,36.85,36.96,35.4,225.6,18.73,18.22,18.83,18.31,241.0,78.0,123.0,442.0,22.0,17.0,6.0,249.0,54.0,16.0,6.87,6.96,4.91,8.0,8.0,6.0,434.75,319.0,315.75,2.96,3.63,3.41,18.28,18.27,18.03,108.26,104.2,1819.0,2098.0,0.0,0.0,0.0,0.0,0.0,0.0
8475163,2020,Alex Chiasson,EDM,R,5on5,45,25194.0,555.0,9.87,0.4,0.52,0.43,0.49,0.43,0.5,440.0,35.86,3.65,2.26,7.99,1.11,19.0,13.99,3.6,3.65,3.6,2.0,3.0,36.0,12.0,11.0,59.0,9.0,4.0,2.0,0.0,9.0,1.0,18.0,14.0,32.0,44.0,6.0,21.0,2.0,40.0,13.0,10.0,28.0,17.0,3.0,0.96,1.86,0.83,1.0,2.0,1.0,59.59,48.0,47.91,6.0,0.47,0.34,0.58,3.54,3.53,3.49,555.0,55.0,48.0,65.0,387.0,69.0,86.0,63.0,337.0,2.0,3.0,108203.0,21.0,12.0,3.0,6.0,161.58,10.96,10.78,11.07,10.89,161.0,62.0,88.0,311.0,11.0,8.0,2.0,176.0,41.0,6.0,4.77,4.51,1.68,5.0,5.0,1.0,315.46,223.0,225.14,2.0,1.44,1.44,11.51,11.62,11.52,205.75,16.45,16.0,16.54,16.09,216.0,75.0,118.0,409.0,18.0,16.0,5.0,231.0,47.0,13.0,6.33,6.14,3.98,6.0,8.0,4.0,401.75,291.0,287.75,2.68,3.29,3.06,16.07,16.06,15.83,78.87,74.04,1596.0,1633.0,0.69,0.94,13.0,28.0,10.0,19.0
